"type","language","license","rightsHolder","accessRights","datasetID","institutionCode","datasetName","basisOfRecord","occurrenceID","recordedBy","individualCount","occurrenceRemarks","samplingProtocol","samplingEffort","eventDate","continent","countryCode","municipality","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","identifiedBy","scientificName","kingdom","scientificNameAuthorship","nomenclaturalCode","status"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18965","Rato",0,"Catch","",,"2020-1-24","Europe","BE","ZOTTEGEM ",172407.388731606,107684.227309446,"Lambert coordinates","Belgian Datum 72",50.8605166289579,3.76771294302902,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","absent"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19085","Rato",1,"Catch","",,"2020-1-28","Europe","BE","",215904.540332709,84146.4630771543,"Lambert coordinates","Belgian Datum 72",51.2492907653478,3.42557772769291,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19104","Rato",1,"Catch","",,"2020-1-28","Europe","BE","ASSENEDE ",216971.8382122,104404.120102981,"Lambert coordinates","Belgian Datum 72",51.2608390326067,3.71556320827513,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19120","Rato",1,"Catch","",,"2020-1-30","Europe","BE","ASSENEDE ",215159.119281439,101356.091118917,"Lambert coordinates","Belgian Datum 72",51.244297718271,3.67214380439339,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19117","Rato",1,"Catch","",,"2020-1-30","Europe","BE","RONSE ",160641.322850355,96651.2334068369,"Lambert coordinates","Belgian Datum 72",50.7538431652397,3.6127137571945,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19190","Rato",1,"Catch","",,"2020-2-4","Europe","BE","BRAKEL ",170428.992579927,107446.941089107,"Lambert coordinates","Belgian Datum 72",50.8427151232782,3.76457115179479,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19209","Rato",1,"Catch","",,"2020-2-4","Europe","BE","MALDEGEM ",216668.390289286,83915.1543628916,"Lambert coordinates","Belgian Datum 72",51.2561294665884,3.42212582279846,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19229","Rato",1,"Catch","",,"2020-2-6","Europe","BE","ASSENEDE ",218477.776118853,102977.503500798,"Lambert coordinates","Belgian Datum 72",51.2742597320489,3.69493139462625,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19253","Rato",1,"Catch","",,"2020-2-7","Europe","BE","GERAARDSBERGEN ",167257.923518403,117857.21471492,"Lambert coordinates","Belgian Datum 72",50.8148766475598,3.91265110900216,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19494","Rato",2,"Catch","",,"2020-2-24","Europe","BE","WORTEGEM-PETEGEM ",169865.538440982,94617.6518424473,"Lambert coordinates","Belgian Datum 72",50.8365713816693,3.58251380332108,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19627","Rato",2,"Catch","",,"2020-3-5","Europe","BE","BRAKEL ",161734.877905135,108864.565474149,"Lambert coordinates","Belgian Datum 72",50.7646626060828,3.78566640004142,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19720","Rato",1,"Catch","",,"2020-3-10","Europe","BE","GERAARDSBERGEN ",159802.656931106,113755.276151507,"Lambert coordinates","Belgian Datum 72",50.7476172164309,3.85517782883134,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19747","Rato",1,"Catch","",,"2020-3-12","Europe","BE","BRAKEL ",164756.776239756,107074.339079767,"Lambert coordinates","Belgian Datum 72",50.7916986080082,3.75994067814147,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19826","Rato",1,"Catch","",,"2020-3-18","Europe","BE","ZWALM ",173870.724023976,106543.324367268,"Lambert coordinates","Belgian Datum 72",50.8735867290662,3.75133603124242,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19840","Rato",1,"Catch","",,"2020-3-19","Europe","BE","",158128.144166381,92808.5939993815,"Lambert coordinates","Belgian Datum 72",50.7308875469509,3.55864985458507,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19883","Rato",2,"Catch","",,"2020-3-24","Europe","BE","ASSENEDE ",217228.714363289,104471.581937346,"Lambert coordinates","Belgian Datum 72",51.26315313349,3.71649730727535,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19885","Rato",2,"Catch","",,"2020-3-24","Europe","BE","GERAARDSBERGEN ",167084.415373693,117366.50304902,"Lambert coordinates","Belgian Datum 72",50.8132896456192,3.90570350787646,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19900","Rato",1,"Catch","",,"2020-3-27","Europe","BE","ASSENEDE ",214205.136152295,105318.477246466,"Lambert coordinates","Belgian Datum 72",51.2360435282643,3.72900252602481,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19893","Rato",1,"Catch","",,"2020-3-27","Europe","BE","DEINZE ",186661.256770657,89564.8964604135,"Lambert coordinates","Belgian Datum 72",50.9870413077571,3.50802649881676,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19899","Rato",1,"Catch","",,"2020-3-27","Europe","BE","ASSENEDE ",213986.288080826,104676.812968069,"Lambert coordinates","Belgian Datum 72",51.2340265256774,3.71984292439188,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19911","Rato",2,"Catch","",,"2020-3-30","Europe","BE","",157525.955543843,96966.9226654932,"Lambert coordinates","Belgian Datum 72",50.7258669585664,3.61763347385519,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19965","Rato",1,"Catch","",,"2020-4-3","Europe","BE","GERAARDSBERGEN ",166239.749041533,115698.716349189,"Lambert coordinates","Belgian Datum 72",50.8056008383837,3.88211780529899,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19969","Rato",2,"Catch","",,"2020-4-3","Europe","BE","GERAARDSBERGEN ",167205.328676915,115963.30167941,"Lambert coordinates","Belgian Datum 72",50.8142963416027,3.88578240166754,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19980","Rato",0,"Catch","",,"2020-4-7","Europe","BE","GERAARDSBERGEN ",166334.549702464,115829.795283811,"Lambert coordinates","Belgian Datum 72",50.8064607390233,3.88396860536285,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","absent"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19983","Rato",2,"Catch","",,"2020-4-7","Europe","BE","BRAKEL ",166953.470135609,108533.050683024,"Lambert coordinates","Belgian Datum 72",50.8115510179971,3.78038197318664,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19985","Rato",1,"Catch","",,"2020-4-7","Europe","BE","BRAKEL ",166294.024006729,107938.157197556,"Lambert coordinates","Belgian Datum 72",50.8055804145098,3.77201657404497,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:20113","Rato",1,"Catch","",,"2020-4-14","Europe","BE","WORTEGEM-PETEGEM ",171393.088530528,91912.0862664584,"Lambert coordinates","Belgian Datum 72",50.8500388769159,3.54386648491796,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:20112","Rato",2,"Catch","",,"2020-4-14","Europe","BE","WORTEGEM-PETEGEM ",171446.723805717,92432.2937330474,"Lambert coordinates","Belgian Datum 72",50.8505726786964,3.55124478672375,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:20110","Rato",5,"Catch","",,"2020-4-14","Europe","BE","BRAKEL ",161551.332882485,109892.420368517,"Lambert coordinates","Belgian Datum 72",50.7630842088151,3.80025530501149,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:20111","Rato",2,"Catch","",,"2020-4-14","Europe","BE","WORTEGEM-PETEGEM ",170944.871187156,90875.0379014029,"Lambert coordinates","Belgian Datum 72",50.8459054725147,3.52921288302858,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:20151","Rato",0,"Catch","",,"2020-4-16","Europe","BE","",157841.437871472,93262.2272571333,"Lambert coordinates","Belgian Datum 72",50.7283545476783,3.56511885778503,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","absent"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:20152","Rato",2,"Catch","",,"2020-4-16","Europe","BE","BRAKEL ",160471.848192922,108029.506959823,"Lambert coordinates","Belgian Datum 72",50.7532492003696,3.77397340291085,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:20165","Rato",1,"Catch","",,"2020-4-17","Europe","BE","GERAARDSBERGEN ",161645.416770102,112914.800984579,"Lambert coordinates","Belgian Datum 72",50.7641299183954,3.84308441654099,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:20171","Rato",3,"Catch","",,"2020-4-17","Europe","BE","GERAARDSBERGEN ",161889.223718137,112198.063144185,"Lambert coordinates","Belgian Datum 72",50.7662756167851,3.8329004125093,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:20230","Rato",4,"Catch","",,"2020-4-21","Europe","BE","GERAARDSBERGEN ",161476.3548466,112829.618668224,"Lambert coordinates","Belgian Datum 72",50.7626047177139,3.84189401702544,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:20226","Rato",2,"Catch","",,"2020-4-21","Europe","BE","ASSENEDE ",211694.835981261,101167.062730984,"Lambert coordinates","Belgian Datum 72",51.2131449086629,3.66990342099729,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:20264","Rato",0,"Catch","",,"2020-4-23","Europe","BE","",157917.565041001,93776.5549537636,"Lambert coordinates","Belgian Datum 72",50.7290886494874,3.57239165941998,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","absent"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:20265","Rato",0,"Catch","",,"2020-4-23","Europe","BE","",157912.7840701,93764.9031296591,"Lambert coordinates","Belgian Datum 72",50.7290445494389,3.57222735939811,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","absent"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:20448","Rato",3,"Catch","",,"2020-4-30","Europe","BE","RONSE ",160775.081486206,98355.9650694356,"Lambert coordinates","Belgian Datum 72",50.7551989709246,3.63685226324359,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:20487","Rato",2,"Catch","",,"2020-5-5","Europe","BE","GERAARDSBERGEN ",162029.372146813,113975.240461706,"Lambert coordinates","Belgian Datum 72",50.7676479226184,3.85807781888536,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:20486","Rato",1,"Catch","",,"2020-5-5","Europe","BE","GERAARDSBERGEN ",162035.86135406,114083.354186813,"Lambert coordinates","Belgian Datum 72",50.7677129229678,3.85960971928341,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:20659","Rato",0,"Catch","",,"2020-5-12","Europe","BE","",217572.495501287,82171.1868708236,"Lambert coordinates","Belgian Datum 72",51.2640527633176,3.3969778107826,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","absent"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21020","Rato",1,"Catch","",,"2020-5-26","Europe","BE","MALDEGEM ",217847.473470085,81932.1137527411,"Lambert coordinates","Belgian Datum 72",51.2664959632613,3.39350130835752,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21010","Rato",1,"Catch","",,"2020-5-26","Europe","BE","ZOTTEGEM ",170494.744733883,107437.896590991,"Lambert coordinates","Belgian Datum 72",50.8433055234142,3.76443515143561,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21012","Rato",1,"Catch","",,"2020-5-26","Europe","BE","ZOTTEGEM ",170504.683301256,107433.244283306,"Lambert coordinates","Belgian Datum 72",50.8433945234245,3.76436795136815,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21209","Rato",4,"Catch","",,"2020-6-11","Europe","BE","",157836.729126872,93266.6316572052,"Lambert coordinates","Belgian Datum 72",50.7283126476806,3.56518195782565,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21214","Rato",1,"Catch","",,"2020-6-11","Europe","BE","",157867.045920144,93299.2974468861,"Lambert coordinates","Belgian Datum 72",50.7285883478581,3.56563995780289,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21215","Rato",3,"Catch","",,"2020-6-11","Europe","BE","",157828.590299157,93256.9834030469,"Lambert coordinates","Belgian Datum 72",50.7282385476302,3.56504655782832,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21804","Rato",1,"Catch","",,"2020-7-23","Europe","BE","BRAKEL ",170425.11079802,107457.812749229,"Lambert coordinates","Belgian Datum 72",50.8426810233024,3.76472595185744,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
